a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status_disciplina,enem_redacao,enem_nota
503,59063400,2015,1,CANCELADO,2015,1,7.1,2,Aprovado,780,663
364,59570000,2015,1,CANCELADO,2015,1,6.2,2,Aprovado,520,524
365,59148450,2015,1,ATIVO,2015,1,9.6,2,Aprovado,840,690
367,59120390,2015,2,CANCELADO,2015,2,5.5,2,Aprovado,620,546
368,59020110,2015,2,ATIVO,2015,2,6.7,2,Aprovado,640,623
369,97050023,2015,2,TRANCADO,2015,2,7.5,2,Aprovado,660,635
370,59380000,2015,1,ATIVO,2015,1,6.9,2,Aprovado,640,655
371,59200000,2015,1,ATIVO,2015,1,5.1,2,Aprovado,520,636
504,59570000,2015,1,CANCELADO,2015,1,2.5,2,Reprovado,660,578
504,59570000,2015,1,CANCELADO,2015,2,0.5,2,Reprovado,660,578
373,59114230,2015,2,ATIVO,2015,2,9.5,2,Aprovado,640,577
374,59148333,2015,2,ATIVO,2015,2,5,2,Aprovado,820,605
375,59094520,2015,2,TRANCADO,2015,2,9.3,2,Aprovado,520,604
376,51020011,2015,2,TRANCADO,2015,2,6.7,2,Aprovado,560,562
377,59125110,2015,1,ATIVO,2015,1,5,2,Aprovado,640,594
378,59091170,2015,1,ATIVO,2015,1,6.8,2,Aprovado,760,623
506,59148430,2015,2,ATIVO,2015,2,7.3,2,Aprovado,640,623
379,59132120,2015,1,CANCELADO,2015,1,5.7,2,Aprovado,760,663
380,59120260,2015,2,ATIVO,2015,2,7.3,2,Aprovado,580,621
381,59150330,2015,2,ATIVO,2015,2,8.5,2,Aprovado,720,608
382,59152690,2015,2,TRANCADO,2015,2,5.2,2,Aprovado,480,512
383,59092200,2015,1,ATIVO,2015,1,7.3,2,Aprovado,680,636
507,59068380,2015,1,CANCELADO,2015,1,2.8,2,Reprovado,560,699
384,0,2015,2,CANCELADO,2015,2,9.7,2,Aprovado,0,
385,59290000,2015,1,CANCELADO,2015,1,6.5,2,Aprovado,800,642
386,59071300,2015,1,ATIVO,2015,1,8.1,2,Aprovado,640,651
387,59151427,2015,1,ATIVO,2015,1,6,2,Aprovado,740,700
388,59570000,2015,1,ATIVO,2015,1,8.8,2,Aprovado,620,661
389,59147130,2015,1,ATIVO,2015,1,5.5,2,Aprovado,540,579
392,59515000,2015,2,ATIVO,2015,2,7.2,2,Aprovado,580,567
510,59022545,2015,1,CANCELADO,2015,1,1.8,2,Reprovado,800,611
395,59144276,2015,1,ATIVO,2015,1,5.1,2,Aprovado,500,581
396,59078110,2015,2,ATIVO,2015,2,7.5,2,Aprovado,520,642
513,0,2015,2,ATIVO,2015,2,8.9,2,Aprovado,0,
397,59132430,2015,2,ATIVO,2015,2,9.5,2,Aprovado,620,634
398,59073250,2015,1,ATIVO,2015,1,6.4,2,Aprovado,640,652
399,59270000,2015,1,ATIVO,2015,1,5.8,2,Aprovado,600,604
400,59088760,2015,1,ATIVO,2015,1,5.8,2,Aprovado,560,654
401,59064330,2015,1,CANCELADO,2015,1,6.3,2,Aprovado,560,655
402,59142185,2015,1,CANCELADO,2015,1,5.5,2,Aprovado,720,628
403,59090320,2015,1,ATIVO,2015,1,5.7,2,Aprovado,680,622
404,18682430,2015,1,CANCELADO,2015,1,5.1,2,Aprovado,520,634
515,59120220,2015,1,CANCELADO,2016,1,2.2,2,Reprovado,800,636
517,59150690,2015,1,ATIVO,2015,1,5,2,Aprovado,560,593
518,59570000,2015,1,CANCELADO,2015,1,0.5,2,Reprovado,640,665
519,59104210,2015,1,CANCELADO,2015,1,0.5,2,Reprovado,680,584
405,59150815,2015,1,ATIVO,2015,1,5.9,2,Aprovado,680,682
406,59042050,2015,1,ATIVO,2015,1,8.7,2,Aprovado,640,654
520,59115410,2015,1,ATIVO,2015,1,5.6,2,Aprovado,680,597
521,59550000,2015,1,CANCELADO,2015,1,2,2,Reprovado,700,651
407,59151903,2015,1,ATIVO,2015,1,8.9,2,Aprovado,700,682
408,59122120,2015,1,ATIVO,2015,1,6,2,Aprovado,800,670
409,59071140,2015,1,ATIVO,2015,1,8.5,2,Aprovado,720,644
410,59014040,2015,1,ATIVO,2015,1,7.5,2,Aprovado,840,673
411,59064500,2015,1,ATIVO,2015,1,8.5,2,Aprovado,800,704
412,59150350,2015,1,ATIVO,2015,1,8,2,Aprovado,720,672
413,59140120,2015,1,CANCELADO,2015,1,5.4,2,Aprovado,540,612
523,59012490,2015,1,CANCELADO,2015,1,6,2,Aprovado,720,662
524,59570000,2015,2,CANCELADO,2015,2,7.8,2,Aprovado,760,589
414,59010670,2015,1,ATIVO,2015,1,5.2,2,Aprovado,920,646
415,59120070,2015,2,TRANCADO,2015,2,5.3,2,Aprovado,740,635
416,59037000,2015,2,ATIVO,2015,2,6,2,Aprovado,620,507
417,59090190,2015,1,ATIVO,2015,1,7.2,2,Aprovado,600,623
418,59575000,2015,2,ATIVO,2015,2,6.7,2,Aprovado,680,555
419,59628608,2015,2,ATIVO,2015,2,5.5,2,Aprovado,620,622
527,0,2015,2,CANCELADO,2015,2,7.5,2,Aprovado,0,
420,59152623,2015,1,CANCELADO,2015,1,5.9,2,Aprovado,800,708
421,59078460,2015,1,TRANCADO,2015,2,5,2,Aprovado,640,615
422,59022500,2015,1,CANCELADO,2015,1,7.2,2,Aprovado,880,695
423,59570000,2015,1,ATIVO,2015,1,5,2,Aprovado,600,589
528,59125470,2015,1,CANCELADO,2015,1,3.3,2,Reprovado,920,615
528,59125470,2015,1,CANCELADO,2015,2,0,2,Reprovado,920,615
425,59590000,2015,2,ATIVO,2015,2,9.3,2,Aprovado,600,597
529,59054560,2015,1,CANCELADO,2015,1,0,2,Reprovado,720,641
426,59155410,2015,1,ATIVO,2015,1,8.2,2,Aprovado,580,596
427,0,2015,2,ATIVO,2015,2,7.3,2,Aprovado,0,
428,59146415,2015,1,CANCELADO,2015,1,5.3,2,Aprovado,580,572
430,59054530,2015,1,ATIVO,2015,1,7.7,2,Aprovado,780,649
431,59145630,2015,2,ATIVO,2015,2,8.3,2,Aprovado,560,601
530,59214000,2015,1,CANCELADO,2015,1,7.8,2,Aprovado,740,670
531,59280000,2015,1,CANCELADO,2015,1,3.3,2,Reprovado,520,585
433,59052700,2015,1,CANCELADO,2015,1,6,2,Aprovado,580,599
434,59072150,2015,1,ATIVO,2015,1,7.5,2,Aprovado,720,663
435,59995000,2015,1,ATIVO,2015,1,5,2,Aprovado,800,661
533,0,2015,2,ATIVO,2015,2,6.3,2,Aprovado,0,
436,59015350,2015,1,CANCELADO,2015,1,5,2,Aprovado,800,645
534,0,2015,2,CANCELADO,2015,2,8.4,2,Aprovado,0,
437,59144375,2015,2,ATIVO,2015,2,7.3,2,Aprovado,660,604
438,59082160,2015,1,ATIVO,2015,1,8.9,2,Aprovado,800,691
439,59550000,2015,1,ATIVO,2015,1,7.7,2,Aprovado,560,579
535,0,2015,2,ATIVO,2015,2,3.3,2,Reprovado,0,
535,0,2015,2,ATIVO,2016,1,4.7,2,Reprovado,0,
440,59141280,2015,2,ATIVO,2015,2,5.5,2,Aprovado,560,575
441,59300000,2015,1,ATIVO,2015,1,9.7,2,Aprovado,700,711
536,59078160,2015,1,TRANCADO,2015,1,9.3,2,Aprovado,620,594
547,59091030,2015,1,ATIVO,2015,1,8.6,2,Aprovado,700,697
537,59115610,2015,1,CANCELADO,2015,1,0,2,Reprovado,600,621
538,59158840,2015,2,CANCELADO,2015,2,0,2,Reprovado,600,575
539,0,2015,2,ATIVO,2015,2,6.2,2,Aprovado,0,
548,59090000,2015,1,ATIVO,2015,1,8.2,2,Aprovado,640,638
444,59073272,2015,1,ATIVO,2015,1,7.7,2,Aprovado,640,639
445,59068380,2015,1,ATIVO,2015,1,6.3,2,Aprovado,540,647
446,59054650,2015,1,TRANCADO,2015,2,6.4,2,Aprovado,600,622
447,59155470,2015,2,ATIVO,2015,2,8.2,2,Aprovado,600,575
448,59140710,2015,1,ATIVO,2015,1,6.2,2,Aprovado,680,604
449,59115553,2015,1,ATIVO,2015,1,6.7,2,Aprovado,640,596
450,59290000,2015,2,ATIVO,2015,2,7.5,2,Aprovado,600,592
451,59125335,2015,1,ATIVO,2015,1,7.2,2,Aprovado,620,635
452,12710520,2015,1,ATIVO,2015,1,6.8,2,Aprovado,780,705
453,59152901,2015,1,ATIVO,2015,1,5.5,2,Aprovado,620,634
454,59125370,2015,1,ATIVO,2015,1,6.5,2,Aprovado,720,668
455,59062195,2015,1,ATIVO,2015,1,8.3,2,Aprovado,620,680
456,59078050,2015,1,ATIVO,2015,1,8.6,2,Aprovado,740,713
549,59144164,2015,2,ATIVO,2015,2,4.5,2,Reprovado,700,555
549,59144164,2015,2,ATIVO,2016,1,5,2,Aprovado,700,555
253,59510000,2015,1,ATIVO,2015,2,7,3,Aprovado,780,682
254,59151250,2015,1,CANCELADO,2015,2,2.8,3,Reprovado,540,664
254,59151250,2015,1,CANCELADO,2016,2,4.3,3,Reprovado,540,664
256,0,2015,2,TRANCADO,2016,1,5.7,3,Aprovado,0,
260,59080460,2015,1,ATIVO,2015,2,2.3,3,Reprovado,840,697
260,59080460,2015,1,ATIVO,2016,1,5,3,Aprovado,840,697
263,59318000,2015,1,ATIVO,2015,2,0,3,Reprovado,600,615
263,59318000,2015,1,ATIVO,2016,1,2,3,Reprovado,600,615
263,59318000,2015,1,ATIVO,2016,2,1.3,3,Reprovado,600,615
264,59374000,2015,1,ATIVO,2015,2,2.5,3,Reprovado,700,607
264,59374000,2015,1,ATIVO,2016,1,9.9,3,Aprovado,700,607
265,59065290,2015,2,ATIVO,2016,1,0,3,Reprovado,680,620
265,59065290,2015,2,ATIVO,2016,2,0.7,3,Reprovado,680,620
266,59255000,2015,1,ATIVO,2016,2,4,3,Reprovado,560,617
267,59082160,2015,1,ATIVO,2016,1,5,3,Aprovado,600,657
268,59182000,2015,2,ATIVO,2016,1,2.7,3,Reprovado,600,602
270,59190000,2015,1,ATIVO,2015,2,0.8,3,Reprovado,540,616
270,59190000,2015,1,ATIVO,2016,1,2.6,3,Reprovado,540,616
270,59190000,2015,1,ATIVO,2016,2,1,3,Reprovado,540,616
271,59122262,2015,2,ATIVO,2016,1,0.8,3,Reprovado,500,568
463,59066800,2015,1,ATIVO,2015,2,7.5,3,Aprovado,600,684
273,59300000,2015,1,ATIVO,2015,2,5.7,3,Aprovado,500,556
275,59149280,2015,1,ATIVO,2015,2,1.8,3,Reprovado,520,655
275,59149280,2015,1,ATIVO,2016,1,1.1,3,Reprovado,520,655
276,59140500,2015,1,ATIVO,2015,2,1.5,3,Reprovado,540,597
276,59140500,2015,1,ATIVO,2016,1,1.1,3,Reprovado,540,597
276,59140500,2015,1,ATIVO,2016,2,1,3,Reprovado,540,597
277,59068130,2015,1,ATIVO,2015,2,5.3,3,Aprovado,680,671
278,59570000,2015,2,ATIVO,2016,1,0.8,3,Reprovado,560,590
278,59570000,2015,2,ATIVO,2016,2,5.1,3,Aprovado,560,590
466,59062350,2015,1,ATIVO,2015,2,5.9,3,Aprovado,580,722
279,59151427,2015,2,ATIVO,2016,1,1.7,3,Reprovado,580,621
279,59151427,2015,2,ATIVO,2016,2,5.5,3,Aprovado,580,621
280,59070140,2015,1,ATIVO,2016,1,1.2,3,Reprovado,680,623
280,59070140,2015,1,ATIVO,2016,2,3.7,3,Reprovado,680,623
282,59115190,2015,1,ATIVO,2015,2,4.7,3,Reprovado,920,686
282,59115190,2015,1,ATIVO,2016,1,0.6,3,Reprovado,920,686
282,59115190,2015,1,ATIVO,2016,2,5.6,3,Aprovado,920,686
283,12723000,2015,1,CANCELADO,2015,2,2.2,3,Reprovado,940,729
283,12723000,2015,1,CANCELADO,2016,1,2.2,3,Reprovado,940,729
284,0,2015,1,ATIVO,2015,2,1.2,3,Reprovado,0,
285,59140020,2015,1,ATIVO,2016,1,1.8,3,Reprovado,720,660
287,59086640,2015,1,ATIVO,2015,2,5.5,3,Aprovado,720,696
288,59088040,2015,1,TRANCADO,2016,2,7.7,3,Aprovado,640,703
289,59032240,2015,1,ATIVO,2015,2,8.7,3,Aprovado,560,669
290,59151480,2015,2,ATIVO,2016,1,3.6,3,Reprovado,600,611
290,59151480,2015,2,ATIVO,2016,2,6,3,Aprovado,600,611
291,59173000,2015,1,ATIVO,2016,2,1.4,3,Reprovado,560,623
292,59078220,2015,1,ATIVO,2015,2,3.2,3,Reprovado,720,696
292,59078220,2015,1,ATIVO,2016,1,7.7,3,Aprovado,720,696
293,0,2015,2,ATIVO,2016,1,4.5,3,Reprovado,0,
293,0,2015,2,ATIVO,2016,2,8,3,Aprovado,0,
295,59136180,2015,2,ATIVO,2016,1,0.2,3,Reprovado,520,545
298,59020620,2015,2,TRANCADO,2016,1,1.5,3,Reprovado,560,608
299,59585000,2015,1,TRANCADO,2016,1,7.5,3,Aprovado,640,643
300,59150570,2015,1,ATIVO,2015,2,8.5,3,Aprovado,740,717
301,59131340,2015,1,ATIVO,2015,2,1.8,3,Reprovado,540,565
301,59131340,2015,1,ATIVO,2016,1,2.6,3,Reprovado,540,565
302,59151240,2015,1,ATIVO,2016,1,5.5,3,Aprovado,700,642
303,59054560,2015,1,ATIVO,2015,2,3,3,Reprovado,640,704
303,59054560,2015,1,ATIVO,2016,1,2,3,Reprovado,640,704
303,59054560,2015,1,ATIVO,2016,2,1.4,3,Reprovado,640,704
304,59112470,2015,2,ATIVO,2016,1,0.3,3,Reprovado,760,555
305,59500000,2015,2,TRANCADO,2016,1,0,3,Reprovado,640,575
306,59151410,2015,1,ATIVO,2015,2,1.8,3,Reprovado,780,643
306,59151410,2015,1,ATIVO,2016,1,0,3,Reprovado,780,643
306,59151410,2015,1,ATIVO,2016,2,5,3,Aprovado,780,643
307,59052010,2015,1,ATIVO,2015,2,0.7,3,Reprovado,540,607
307,59052010,2015,1,ATIVO,2016,1,0.7,3,Reprovado,540,607
308,59585000,2015,1,ATIVO,2016,1,5,3,Aprovado,520,660
309,59145760,2015,1,ATIVO,2016,2,5.4,3,Aprovado,520,623
311,59062257,2015,1,TRANCADO,2016,1,0,3,Reprovado,720,642
312,59575000,2015,2,ATIVO,2016,2,0,3,Reprovado,500,564
313,59080090,2015,2,ATIVO,2016,1,0,3,Reprovado,640,571
313,59080090,2015,2,ATIVO,2016,2,0,3,Reprovado,640,571
314,59072820,2015,1,ATIVO,2015,2,1.7,3,Reprovado,520,629
314,59072820,2015,1,ATIVO,2016,1,0.1,3,Reprovado,520,629
314,59072820,2015,1,ATIVO,2016,2,0.5,3,Reprovado,520,629
316,59141065,2015,1,ATIVO,2016,2,0.5,3,Reprovado,520,607
317,59015400,2015,1,ATIVO,2015,2,3.4,3,Reprovado,680,660
317,59015400,2015,1,ATIVO,2016,1,0.5,3,Reprovado,680,660
317,59015400,2015,1,ATIVO,2016,2,3.6,3,Reprovado,680,660
320,59650000,2015,2,ATIVO,2016,1,0.1,3,Reprovado,660,634
321,59091100,2015,1,ATIVO,2015,2,8.7,3,Aprovado,560,735
322,59032158,2015,1,ATIVO,2015,2,6.3,3,Aprovado,580,662
323,59575000,2015,1,ATIVO,2015,2,1.1,3,Reprovado,680,611
324,59031150,2015,1,ATIVO,2016,2,0,3,Reprovado,580,649
325,59600200,2015,2,ATIVO,2016,1,0,3,Reprovado,540,598
325,59600200,2015,2,ATIVO,2016,2,0.7,3,Reprovado,540,598
326,59080480,2015,2,ATIVO,2016,1,0.2,3,Reprovado,760,613
327,59078180,2015,2,ATIVO,2016,1,0.2,3,Reprovado,660,605
327,59078180,2015,2,ATIVO,2016,2,1.7,3,Reprovado,660,605
328,59072570,2015,1,ATIVO,2015,2,6,3,Aprovado,620,606
329,59140355,2015,2,ATIVO,2016,1,6,3,Aprovado,680,640
330,59140610,2015,2,ATIVO,2016,1,0,3,Reprovado,580,585
489,59090710,2015,1,ATIVO,2015,2,5.8,3,Aprovado,600,752
331,59330000,2015,1,ATIVO,2015,2,6.4,3,Aprovado,640,732
332,59072105,2015,1,ATIVO,2015,2,1.3,3,Reprovado,660,629
333,59012330,2015,2,ATIVO,2016,1,0,3,Reprovado,540,559
333,59012330,2015,2,ATIVO,2016,2,0,3,Reprovado,540,559
334,59151000,2015,1,ATIVO,2016,1,1.6,3,Reprovado,820,668
334,59151000,2015,1,ATIVO,2016,2,1.7,3,Reprovado,820,668
335,59280000,2015,2,ATIVO,2016,1,0,3,Reprovado,580,565
335,59280000,2015,2,ATIVO,2016,2,4.1,3,Reprovado,580,565
337,0,2015,1,ATIVO,2016,1,8.5,3,Aprovado,0,
338,59068650,2015,1,ATIVO,2016,1,0.9,3,Reprovado,580,626
338,59068650,2015,1,ATIVO,2016,2,1.8,3,Reprovado,580,626
494,59072800,2015,1,ATIVO,2015,2,5.5,3,Aprovado,680,738
339,59082000,2015,1,CANCELADO,2015,2,1,3,Reprovado,600,655
339,59082000,2015,1,CANCELADO,2016,1,0.7,3,Reprovado,600,655
339,59082000,2015,1,CANCELADO,2016,2,0,3,Reprovado,600,655
340,59550000,2015,1,ATIVO,2015,2,6.3,3,Aprovado,560,629
341,0,2015,2,ATIVO,2016,1,0.3,3,Reprovado,0,
343,59347000,2015,2,ATIVO,2016,1,0,3,Reprovado,740,573
343,59347000,2015,2,ATIVO,2016,2,2.6,3,Reprovado,740,573
498,59075290,2015,1,CANCELADO,2016,1,0,3,Reprovado,540,616
345,59247000,2015,2,ATIVO,2016,1,0,3,Reprovado,620,568
346,59104212,2015,1,ATIVO,2015,2,4.2,3,Reprovado,700,670
346,59104212,2015,1,ATIVO,2016,1,2.9,3,Reprovado,700,670
346,59104212,2015,1,ATIVO,2016,2,5.2,3,Aprovado,700,670
347,59143455,2015,1,ATIVO,2015,2,0.2,3,Reprovado,520,610
347,59143455,2015,1,ATIVO,2016,2,2,3,Reprovado,520,610
349,59550000,2015,1,ATIVO,2015,2,7.7,3,Aprovado,660,653
350,59170000,2015,1,CANCELADO,2015,2,1.2,3,Reprovado,600,583
350,59170000,2015,1,CANCELADO,2016,1,0,3,Reprovado,600,583
350,59170000,2015,1,CANCELADO,2016,2,2.9,3,Reprovado,600,583
351,59110000,2015,2,ATIVO,2016,1,0.8,3,Reprovado,560,540
351,59110000,2015,2,ATIVO,2016,2,0.3,3,Reprovado,560,540
353,59066030,2015,1,ATIVO,2015,2,1.8,3,Reprovado,780,654
354,59106090,2015,1,ATIVO,2016,1,8.2,3,Aprovado,740,615
355,59140200,2015,1,ATIVO,2015,2,9.3,3,Aprovado,620,699
356,59072450,2015,1,ATIVO,2015,2,3.1,3,Reprovado,700,618
356,59072450,2015,1,ATIVO,2016,1,4.5,3,Reprovado,700,618
357,59178000,2015,2,ATIVO,2016,1,0.2,3,Reprovado,640,636
357,59178000,2015,2,ATIVO,2016,2,3.6,3,Reprovado,640,636
359,59148360,2015,1,ATIVO,2015,2,8.7,3,Aprovado,780,714
546,59064530,2015,2,CANCELADO,2016,1,0,3,Reprovado,640,623
546,59064530,2015,2,CANCELADO,2016,2,0,3,Reprovado,640,623
360,59135760,2015,1,CANCELADO,2015,2,0,3,Reprovado,600,655
361,59086650,2015,1,ATIVO,2016,2,1.6,3,Reprovado,680,635
363,59138180,2015,2,ATIVO,2016,1,0.6,3,Reprovado,660,622
363,59138180,2015,2,ATIVO,2016,2,2.5,3,Reprovado,660,622
365,59148450,2015,1,ATIVO,2016,2,5.5,3,Aprovado,840,690
367,59120390,2015,2,CANCELADO,2016,1,0,3,Reprovado,620,546
368,59020110,2015,2,ATIVO,2016,1,0.6,3,Reprovado,640,623
368,59020110,2015,2,ATIVO,2016,2,2,3,Reprovado,640,623
369,97050023,2015,2,TRANCADO,2016,1,1.6,3,Reprovado,660,635
369,97050023,2015,2,TRANCADO,2016,2,2.8,3,Reprovado,660,635
370,59380000,2015,1,ATIVO,2015,2,0.3,3,Reprovado,640,655
370,59380000,2015,1,ATIVO,2016,1,0.5,3,Reprovado,640,655
373,59114230,2015,2,ATIVO,2016,1,0.1,3,Reprovado,640,577
373,59114230,2015,2,ATIVO,2016,2,0.9,3,Reprovado,640,577
374,59148333,2015,2,ATIVO,2016,1,0,3,Reprovado,820,605
374,59148333,2015,2,ATIVO,2016,2,0,3,Reprovado,820,605
375,59094520,2015,2,TRANCADO,2016,1,0,3,Reprovado,520,604
375,59094520,2015,2,TRANCADO,2016,2,0,3,Reprovado,520,604
376,51020011,2015,2,TRANCADO,2016,1,1.7,3,Reprovado,560,562
376,51020011,2015,2,TRANCADO,2016,2,4.3,3,Reprovado,560,562
377,59125110,2015,1,ATIVO,2015,2,0.2,3,Reprovado,640,594
377,59125110,2015,1,ATIVO,2016,1,0.1,3,Reprovado,640,594
377,59125110,2015,1,ATIVO,2016,2,0,3,Reprovado,640,594
505,59076725,2015,1,ATIVO,2015,2,5.3,3,Aprovado,760,721
379,59132120,2015,1,CANCELADO,2016,1,0,3,Reprovado,760,663
380,59120260,2015,2,ATIVO,2016,1,0,3,Reprovado,580,621
380,59120260,2015,2,ATIVO,2016,2,2.5,3,Reprovado,580,621
381,59150330,2015,2,ATIVO,2016,1,0,3,Reprovado,720,608
381,59150330,2015,2,ATIVO,2016,2,0,3,Reprovado,720,608
383,59092200,2015,1,ATIVO,2016,2,0,3,Reprovado,680,636
384,0,2015,2,CANCELADO,2016,1,3.3,3,Reprovado,0,
384,0,2015,2,CANCELADO,2016,2,8.8,3,Aprovado,0,
385,59290000,2015,1,CANCELADO,2015,2,1,3,Reprovado,800,642
385,59290000,2015,1,CANCELADO,2016,1,0.4,3,Reprovado,800,642
386,59071300,2015,1,ATIVO,2015,2,3.1,3,Reprovado,640,651
386,59071300,2015,1,ATIVO,2016,1,3,3,Reprovado,640,651
386,59071300,2015,1,ATIVO,2016,2,6,3,Aprovado,640,651
387,59151427,2015,1,ATIVO,2015,2,5.4,3,Aprovado,740,700
388,59570000,2015,1,ATIVO,2015,2,5,3,Aprovado,620,661
391,59086320,2015,1,ATIVO,2015,2,7.2,3,Aprovado,840,679
392,59515000,2015,2,ATIVO,2016,1,2.1,3,Reprovado,580,567
392,59515000,2015,2,ATIVO,2016,2,4,3,Reprovado,580,567
393,60025062,2015,1,ATIVO,2015,2,8.2,3,Aprovado,560,697
395,59144276,2015,1,ATIVO,2015,2,1.2,3,Reprovado,500,581
395,59144276,2015,1,ATIVO,2016,1,1.4,3,Reprovado,500,581
395,59144276,2015,1,ATIVO,2016,2,5.7,3,Aprovado,500,581
396,59078110,2015,2,ATIVO,2016,1,5.8,3,Aprovado,520,642
397,59132430,2015,2,ATIVO,2016,1,0,3,Reprovado,620,634
397,59132430,2015,2,ATIVO,2016,2,5.5,3,Aprovado,620,634
398,59073250,2015,1,ATIVO,2015,2,3,3,Reprovado,640,652
398,59073250,2015,1,ATIVO,2016,1,3.2,3,Reprovado,640,652
398,59073250,2015,1,ATIVO,2016,2,6.4,3,Aprovado,640,652
399,59270000,2015,1,ATIVO,2015,2,1.5,3,Reprovado,600,604
399,59270000,2015,1,ATIVO,2016,1,5,3,Aprovado,600,604
400,59088760,2015,1,ATIVO,2015,2,1.2,3,Reprovado,560,654
400,59088760,2015,1,ATIVO,2016,1,0.8,3,Reprovado,560,654
401,59064330,2015,1,CANCELADO,2016,1,0,3,Reprovado,560,655
403,59090320,2015,1,ATIVO,2015,2,0.3,3,Reprovado,680,622
403,59090320,2015,1,ATIVO,2016,1,0,3,Reprovado,680,622
403,59090320,2015,1,ATIVO,2016,2,1.3,3,Reprovado,680,622
404,18682430,2015,1,CANCELADO,2015,2,0,3,Reprovado,520,634
406,59042050,2015,1,ATIVO,2015,2,5.4,3,Aprovado,640,654
407,59151903,2015,1,ATIVO,2015,2,7.1,3,Aprovado,700,682
408,59122120,2015,1,ATIVO,2015,2,2.1,3,Reprovado,800,670
409,59071140,2015,1,ATIVO,2016,1,6.5,3,Aprovado,720,644
410,59014040,2015,1,ATIVO,2015,2,4.1,3,Reprovado,840,673
410,59014040,2015,1,ATIVO,2016,1,7.1,3,Aprovado,840,673
411,59064500,2015,1,ATIVO,2015,2,6.4,3,Aprovado,800,704
412,59150350,2015,1,ATIVO,2015,2,5,3,Aprovado,720,672
522,59020240,2015,1,ATIVO,2015,2,1.2,3,Reprovado,840,748
522,59020240,2015,1,ATIVO,2016,1,5,3,Aprovado,840,748
413,59140120,2015,1,CANCELADO,2015,2,1.2,3,Reprovado,540,612
523,59012490,2015,1,CANCELADO,2015,2,0.3,3,Reprovado,720,662
414,59010670,2015,1,ATIVO,2015,2,0,3,Reprovado,920,646
415,59120070,2015,2,TRANCADO,2016,1,1.1,3,Reprovado,740,635
416,59037000,2015,2,ATIVO,2016,1,0,3,Reprovado,620,507
525,59139290,2015,1,ATIVO,2015,2,9.5,3,Aprovado,580,644
418,59575000,2015,2,ATIVO,2016,1,0,3,Reprovado,680,555
418,59575000,2015,2,ATIVO,2016,2,0,3,Reprovado,680,555
419,59628608,2015,2,ATIVO,2016,2,0.8,3,Reprovado,620,622
420,59152623,2015,1,CANCELADO,2015,2,3,3,Reprovado,800,708
420,59152623,2015,1,CANCELADO,2016,1,1.5,3,Reprovado,800,708
421,59078460,2015,1,TRANCADO,2016,1,0,3,Reprovado,640,615
422,59022500,2015,1,CANCELADO,2015,2,0.8,3,Reprovado,880,695
422,59022500,2015,1,CANCELADO,2016,1,0,3,Reprovado,880,695
423,59570000,2015,1,ATIVO,2015,2,0.3,3,Reprovado,600,589
425,59590000,2015,2,ATIVO,2016,1,0.2,3,Reprovado,600,597
427,0,2015,2,ATIVO,2016,1,5.2,3,Aprovado,0,
428,59146415,2015,1,CANCELADO,2015,2,0,3,Reprovado,580,572
428,59146415,2015,1,CANCELADO,2016,1,0,3,Reprovado,580,572
430,59054530,2015,1,ATIVO,2015,2,7,3,Aprovado,780,649
431,59145630,2015,2,ATIVO,2016,1,2.3,3,Reprovado,560,601
431,59145630,2015,2,ATIVO,2016,2,5,3,Aprovado,560,601
433,59052700,2015,1,CANCELADO,2015,2,1.1,3,Reprovado,580,599
433,59052700,2015,1,CANCELADO,2016,1,5.1,3,Aprovado,580,599
434,59072150,2015,1,ATIVO,2015,2,6.2,3,Aprovado,720,663
435,59995000,2015,1,ATIVO,2015,2,1.6,3,Reprovado,800,661
436,59015350,2015,1,CANCELADO,2015,2,0.3,3,Reprovado,800,645
437,59144375,2015,2,ATIVO,2016,1,6,3,Aprovado,660,604
438,59082160,2015,1,ATIVO,2015,2,6.6,3,Aprovado,800,691
439,59550000,2015,1,ATIVO,2015,2,2.2,3,Reprovado,560,579
440,59141280,2015,2,ATIVO,2016,1,0,3,Reprovado,560,575
440,59141280,2015,2,ATIVO,2016,2,2,3,Reprovado,560,575
441,59300000,2015,1,ATIVO,2015,2,9.6,3,Aprovado,700,711
444,59073272,2015,1,ATIVO,2016,2,5.2,3,Aprovado,640,639
541,59108300,2015,1,ATIVO,2015,2,9.9,3,Aprovado,780,773
447,59155470,2015,2,ATIVO,2016,1,6.8,3,Aprovado,600,575
448,59140710,2015,1,ATIVO,2015,2,2.9,3,Reprovado,680,604
448,59140710,2015,1,ATIVO,2016,1,5.1,3,Aprovado,680,604
450,59290000,2015,2,ATIVO,2016,1,6.9,3,Aprovado,600,592
451,59125335,2015,1,ATIVO,2016,1,2.3,3,Reprovado,620,635
451,59125335,2015,1,ATIVO,2016,2,5.3,3,Aprovado,620,635
452,12710520,2015,1,ATIVO,2015,2,4.5,3,Reprovado,780,705
452,12710520,2015,1,ATIVO,2016,1,0.5,3,Reprovado,780,705
454,59125370,2015,1,ATIVO,2015,2,7.4,3,Aprovado,720,668
455,59062195,2015,1,ATIVO,2015,2,5.2,3,Aprovado,620,680
456,59078050,2015,1,ATIVO,2015,2,8.3,3,Aprovado,740,713
